time_s,position_cm,setpoint_cm,error_cm,control_signal_v
10.209107398986816,14.76,15.0,0.2400000000000002,4.858
10.263699531555176,14.93,15.0,0.07000000000000028,4.878
10.438819646835327,14.85,15.0,0.15000000000000036,4.868
10.545650005340576,14.83,15.0,0.16999999999999993,4.907
10.598246812820435,14.85,15.0,0.15000000000000036,4.888
10.652858257293701,14.88,15.0,0.11999999999999922,4.839
10.70786166191101,14.83,15.0,0.16999999999999993,4.839
10.827748537063599,14.8,15.0,0.1999999999999993,4.878
10.881552934646606,14.85,15.0,0.15000000000000036,4.868
10.934831142425537,14.88,15.0,0.11999999999999922,4.848
10.98805046081543,14.9,15.0,0.09999999999999964,4.878
11.041381120681763,14.8,15.0,0.1999999999999993,4.848
11.164629459381104,14.9,15.0,0.09999999999999964,4.878
11.270737648010254,14.95,15.0,0.05000000000000071,4.858
11.32441759109497,14.85,15.0,0.15000000000000036,4.839
11.37687087059021,14.9,15.0,0.09999999999999964,4.858
11.430052518844604,14.83,15.0,0.16999999999999993,4.848
11.554232835769653,14.9,15.0,0.09999999999999964,4.858
11.659163236618042,14.88,15.0,0.11999999999999922,4.839
11.712525129318237,14.78,15.0,0.22000000000000064,4.848
11.88977861404419,14.83,15.0,0.16999999999999993,4.878
11.995703220367432,14.9,15.0,0.09999999999999964,4.848
12.049073457717896,14.9,15.0,0.09999999999999964,4.868
12.102205753326416,14.8,15.0,0.1999999999999993,4.878
12.155461311340332,14.88,15.0,0.11999999999999922,4.878
12.278844118118286,14.76,15.0,0.2400000000000002,4.868
12.384245872497559,14.85,15.0,0.15000000000000036,4.848
12.438100337982178,14.93,15.0,0.07000000000000028,4.878
12.491383790969849,14.85,15.0,0.15000000000000036,4.858
12.615072011947632,14.85,15.0,0.15000000000000036,4.848
12.720288515090942,14.88,15.0,0.11999999999999922,4.888
12.774205684661865,14.85,15.0,0.15000000000000036,4.858
12.880511045455933,14.83,15.0,0.16999999999999993,4.858
13.003559589385986,14.88,5.0,-9.88,4.868
13.056210041046143,14.78,5.0,-9.78,2.717
13.109285593032837,14.71,5.0,-9.71,0.499
13.162967205047607,13.56,5.0,-8.56,0.264
13.21631932258606,12.17,5.0,-7.17,0.186
13.28605031967163,9.94,5.0,-4.9399999999999995,0.635
13.552391290664673,3.39,5.0,1.6099999999999999,5.728
13.600820064544678,3.42,5.0,1.58,5.855
13.803508758544922,5.08,5.0,-0.08000000000000007,4.809
13.870322465896606,5.13,5.0,-0.1299999999999999,4.731
14.068881273269653,5.05,5.0,-0.04999999999999982,4.731
14.336104393005371,5.13,5.0,-0.1299999999999999,4.692
14.601460695266724,5.13,5.0,-0.1299999999999999,4.741
14.868739128112793,5.15,5.0,-0.15000000000000036,4.731
15.1348135471344,5.1,5.0,-0.09999999999999964,4.721
15.400218963623047,5.15,5.0,-0.15000000000000036,4.731
15.649489641189575,5.05,5.0,-0.04999999999999982,4.692
15.699865818023682,5.1,5.0,-0.09999999999999964,4.731
15.917091131210327,5.1,5.0,-0.09999999999999964,4.721
16.184218168258667,5.08,5.0,-0.08000000000000007,4.692
16.448650360107422,5.03,5.0,-0.03000000000000025,4.731
16.7156081199646,5.13,5.0,-0.1299999999999999,4.721
16.9805428981781,5.05,5.0,-0.04999999999999982,4.731
17.031524896621704,5.1,5.0,-0.09999999999999964,4.712
17.23192024230957,5.08,5.0,-0.08000000000000007,4.712
17.29853582382202,5.1,5.0,-0.09999999999999964,4.721
17.498067378997803,5.0,5.0,0.0,4.731
17.76440119743347,5.03,5.0,-0.03000000000000025,4.731
18.030790090560913,5.05,5.0,-0.04999999999999982,4.721
18.296812057495117,5.08,5.0,-0.08000000000000007,4.731
18.562971353530884,5.1,5.0,-0.09999999999999964,4.721
18.829240322113037,5.08,5.0,-0.08000000000000007,4.741
19.079514741897583,5.08,5.0,-0.08000000000000007,4.751
19.344980001449585,5.08,5.0,-0.08000000000000007,4.731
19.61051321029663,5.1,5.0,-0.09999999999999964,4.741
19.659226179122925,5.08,5.0,-0.08000000000000007,4.721
19.877838373184204,5.03,5.0,-0.03000000000000025,4.721
20.144242525100708,5.05,5.0,-0.04999999999999982,4.712
20.410425186157227,5.13,5.0,-0.1299999999999999,4.731
20.677443742752075,5.1,5.0,-0.09999999999999964,4.721
20.926331758499146,5.13,5.0,-0.1299999999999999,4.712
21.192322969436646,5.13,5.0,-0.1299999999999999,4.712
21.459708213806152,5.1,5.0,-0.09999999999999964,4.741
21.725224494934082,5.13,5.0,-0.1299999999999999,4.731
21.992000102996826,5.1,5.0,-0.09999999999999964,4.692
22.257174968719482,5.15,5.0,-0.15000000000000036,4.731
22.50662136077881,5.15,5.0,-0.15000000000000036,4.712
22.55612826347351,5.08,5.0,-0.08000000000000007,4.702
22.774210214614868,5.08,5.0,-0.08000000000000007,4.721
23.041422843933105,4.74,5.0,0.2599999999999998,4.897
23.306649923324585,4.78,5.0,0.21999999999999975,4.946
23.573410272598267,4.76,5.0,0.2400000000000002,4.878
23.654948949813843,4.74,5.0,0.2599999999999998,4.907
23.839346408843994,4.71,5.0,0.29000000000000004,4.79
24.089288234710693,4.71,5.0,0.29000000000000004,4.78
24.170862436294556,4.71,5.0,0.29000000000000004,4.78
24.355741500854492,4.76,5.0,0.2400000000000002,4.78
24.622066497802734,4.76,5.0,0.2400000000000002,4.8
24.887378215789795,4.76,5.0,0.2400000000000002,4.8
25.154317378997803,4.78,5.0,0.21999999999999975,4.79
25.42000389099121,4.74,5.0,0.2599999999999998,4.8
25.68679189682007,4.74,5.0,0.2599999999999998,4.78
25.935896396636963,4.74,5.0,0.2599999999999998,4.8
26.201462745666504,4.76,5.0,0.2400000000000002,4.8
26.46854305267334,4.83,5.0,0.16999999999999993,4.8
26.735527515411377,4.76,5.0,0.2400000000000002,4.79
27.00027298927307,4.74,5.0,0.2599999999999998,4.8
27.267831563949585,4.78,5.0,0.21999999999999975,4.8
27.532939195632935,4.71,5.0,0.29000000000000004,4.809
27.581125020980835,4.81,5.0,0.1900000000000004,4.8
27.783998012542725,4.78,5.0,0.21999999999999975,4.8
27.8660945892334,4.74,15.0,10.26,4.78
28.049776315689087,4.71,15.0,10.29,6.442
28.369834661483765,10.75,15.0,4.25,5.562
28.474674224853516,12.26,15.0,2.74,5.308
28.527794361114502,12.43,15.0,2.5700000000000003,5.239
28.581711769104004,12.46,15.0,2.539999999999999,5.2
28.758723735809326,12.65,15.0,2.3499999999999996,5.152
28.86409044265747,12.73,15.0,2.2699999999999996,5.152
28.91730523109436,12.85,15.0,2.1500000000000004,5.152
28.96995782852173,12.78,15.0,2.2200000000000006,5.152
29.093517065048218,12.92,15.0,2.08,5.122
29.148717164993286,12.9,15.0,2.0999999999999996,5.112
29.199627161026,12.87,15.0,2.130000000000001,5.122
29.306039333343506,12.85,15.0,2.1500000000000004,5.122
29.48382806777954,12.97,15.0,2.0299999999999994,5.112
29.589561939239502,12.85,15.0,2.1500000000000004,5.112
29.642872095108032,12.97,15.0,2.0299999999999994,5.122
29.819927215576172,12.92,15.0,2.08,5.112
29.924649000167847,12.87,15.0,2.130000000000001,5.122
29.978224754333496,12.9,15.0,2.0999999999999996,5.122
30.03148317337036,12.92,15.0,2.08,5.112
30.207576751708984,12.9,15.0,2.0999999999999996,5.112
30.314444303512573,12.85,15.0,2.1500000000000004,5.122
30.42061471939087,12.92,15.0,2.08,5.112
30.543644666671753,13.14,15.0,1.8599999999999994,5.083
30.649433851242065,13.22,15.0,1.7799999999999994,5.064
30.70334506034851,13.26,15.0,1.7400000000000002,5.054
30.755879163742065,13.31,15.0,1.6899999999999995,5.044
30.934113025665283,13.41,15.0,1.5899999999999999,5.054
31.038553953170776,13.34,15.0,1.6600000000000001,5.054
31.092164754867554,13.29,15.0,1.7100000000000009,5.044
31.14563536643982,13.34,15.0,1.6600000000000001,5.054
31.268280267715454,13.29,15.0,1.7100000000000009,5.054
31.374770879745483,13.44,15.0,1.5600000000000005,5.044
31.428030252456665,13.31,15.0,1.6899999999999995,5.044
31.480850219726562,13.29,15.0,1.7100000000000009,5.044
31.657127141952515,13.39,15.0,1.6099999999999994,5.044
31.763685703277588,13.31,15.0,1.6899999999999995,5.044
31.81680965423584,13.29,15.0,1.7100000000000009,5.054
31.870795965194702,13.36,15.0,1.6400000000000006,5.064
31.99409770965576,13.31,15.0,1.6899999999999995,5.054
32.10058283805847,13.29,15.0,1.7100000000000009,5.044
32.20767331123352,13.29,15.0,1.7100000000000009,5.044
32.329895973205566,13.34,15.0,1.6600000000000001,5.054
32.436476707458496,13.31,15.0,1.6899999999999995,5.054
32.541807413101196,13.39,15.0,1.6099999999999994,5.054
32.71975803375244,13.39,15.0,1.6099999999999994,5.044
32.8247594833374,13.36,15.0,1.6400000000000006,5.044
32.87841057777405,13.31,15.0,1.6899999999999995,5.044
32.931055307388306,13.29,15.0,1.7100000000000009,5.054
33.05581092834473,13.31,15.0,1.6899999999999995,5.054
33.16047239303589,13.31,15.0,1.6899999999999995,5.044
33.21397042274475,13.36,15.0,1.6400000000000006,5.044
33.26719784736633,13.36,15.0,1.6400000000000006,5.064
33.320478200912476,13.31,15.0,1.6899999999999995,5.044
33.44404983520508,13.36,15.0,1.6400000000000006,5.054
33.55015993118286,13.39,15.0,1.6099999999999994,5.044
33.60410690307617,13.26,15.0,1.7400000000000002,5.044
33.779043674468994,13.29,15.0,1.7100000000000009,5.044
33.83247518539429,13.29,15.0,1.7100000000000009,5.015
33.88581848144531,13.29,15.0,1.7100000000000009,5.024
33.93900418281555,13.29,15.0,1.7100000000000009,5.044
33.992244482040405,13.29,15.0,1.7100000000000009,5.054
34.17020297050476,13.29,15.0,1.7100000000000009,5.044
34.274874448776245,13.36,15.0,1.6400000000000006,5.044
34.328295946121216,13.34,15.0,1.6600000000000001,5.054
34.3819637298584,13.29,15.0,1.7100000000000009,5.054
34.505112409591675,13.26,15.0,1.7400000000000002,5.054
34.55984854698181,13.24,15.0,1.7599999999999998,5.054
34.664602279663086,13.29,15.0,1.7100000000000009,5.054
34.77140974998474,13.26,15.0,1.7400000000000002,5.044
34.894197940826416,13.34,15.0,1.6600000000000001,5.044
35.000816345214844,13.29,15.0,1.7100000000000009,5.054
35.10758996009827,13.31,15.0,1.6899999999999995,5.054
35.229257106781006,13.36,15.0,1.6400000000000006,5.054
35.28260087966919,13.29,15.0,1.7100000000000009,5.044
35.33580017089844,13.31,15.0,1.6899999999999995,5.044
35.38886833190918,13.29,15.0,1.7100000000000009,5.054
35.49548149108887,13.26,15.0,1.7400000000000002,5.044
35.61883234977722,13.34,15.0,1.6600000000000001,5.044
35.72537064552307,13.29,5.0,-8.29,5.054
35.77889084815979,13.22,5.0,-8.22,5.044
35.83144569396973,13.34,5.0,-8.34,3.568
35.95589327812195,12.43,5.0,-7.43,3.421
36.16035270690918,7.45,5.0,-2.45,4.233
36.42807602882385,6.18,5.0,-1.1799999999999997,4.585
36.69279932975769,5.88,5.0,-0.8799999999999999,4.624
36.95931267738342,5.76,5.0,-0.7599999999999998,4.643
37.2256875038147,5.76,5.0,-0.7599999999999998,4.663
37.475900173187256,5.74,5.0,-0.7400000000000002,4.653
37.74182152748108,5.69,5.0,-0.6900000000000004,4.663
38.00826358795166,5.79,5.0,-0.79,4.673
38.27445840835571,5.74,5.0,-0.7400000000000002,4.663
38.54039168357849,5.49,5.0,-0.4900000000000002,4.702
38.80650758743286,5.3,5.0,-0.2999999999999998,4.702
39.056490898132324,5.4,5.0,-0.40000000000000036,4.721
39.32287669181824,5.44,5.0,-0.4400000000000004,4.731
39.590405225753784,5.32,5.0,-0.3200000000000003,4.721
39.855876207351685,5.42,5.0,-0.41999999999999993,4.731
40.12175750732422,5.35,5.0,-0.34999999999999964,4.712
40.388185024261475,5.37,5.0,-0.3700000000000001,4.721
40.6531343460083,5.4,5.0,-0.40000000000000036,4.731
40.701539039611816,5.37,5.0,-0.3700000000000001,4.731
40.90495848655701,5.4,5.0,-0.40000000000000036,4.721
41.17081427574158,5.32,5.0,-0.3200000000000003,4.721
41.43649744987488,5.35,5.0,-0.34999999999999964,4.731
41.70329260826111,5.42,5.0,-0.41999999999999993,4.712
41.968931436538696,5.42,5.0,-0.41999999999999993,4.712
42.23565483093262,5.35,5.0,-0.34999999999999964,4.741
42.4860520362854,5.4,5.0,-0.40000000000000036,4.721
42.75169229507446,5.22,5.0,-0.21999999999999975,4.721
43.01777648925781,5.08,5.0,-0.08000000000000007,4.761
43.28431677818298,5.08,5.0,-0.08000000000000007,4.77
43.54845905303955,5.05,5.0,-0.04999999999999982,4.761
43.59794473648071,5.03,5.0,-0.03000000000000025,4.761
43.81674146652222,5.03,5.0,-0.03000000000000025,4.77
44.08193397521973,5.0,5.0,0.0,4.77
44.131455183029175,5.03,5.0,-0.03000000000000025,4.761
44.332945108413696,5.08,5.0,-0.08000000000000007,4.77
44.598029375076294,5.03,5.0,-0.03000000000000025,4.77
44.64645266532898,5.05,5.0,-0.04999999999999982,4.78
44.865453243255615,5.0,5.0,0.0,4.77
45.13006830215454,5.08,5.0,-0.08000000000000007,4.77
45.397939682006836,5.05,5.0,-0.04999999999999982,4.77
45.66285252571106,5.05,5.0,-0.04999999999999982,4.77
45.711952209472656,5.05,5.0,-0.04999999999999982,4.78
45.91385078430176,5.08,5.0,-0.08000000000000007,4.77
46.178959608078,4.98,5.0,0.019999999999999574,4.77
46.228089332580566,5.0,5.0,0.0,4.77
46.44655156135559,5.1,5.0,-0.09999999999999964,4.78
46.711267948150635,5.05,5.0,-0.04999999999999982,4.77
46.97902154922485,5.05,5.0,-0.04999999999999982,4.77
47.24434757232666,5.05,5.0,-0.04999999999999982,4.77
47.51173138618469,5.0,5.0,0.0,4.78
47.760205030441284,5.08,5.0,-0.08000000000000007,4.78
48.02772331237793,5.08,5.0,-0.08000000000000007,4.77
48.2928032875061,5.03,5.0,-0.03000000000000025,4.78
48.5600266456604,5.1,5.0,-0.09999999999999964,4.77
48.825000524520874,5.03,5.0,-0.03000000000000025,4.77
49.09231162071228,5.05,5.0,-0.04999999999999982,4.77
49.38960552215576,5.08,5.0,-0.08000000000000007,4.77
50.1738805770874,5.1,5.0,-0.09999999999999964,4.78
50.40658259391785,5.05,5.0,-0.04999999999999982,4.77
50.67293071746826,5.03,5.0,-0.03000000000000025,4.761
50.93979787826538,5.05,5.0,-0.04999999999999982,4.761
51.18990659713745,5.08,5.0,-0.08000000000000007,4.77
51.45612573623657,5.0,5.0,0.0,4.761
51.721842527389526,4.96,5.0,0.040000000000000036,4.761
51.98854088783264,5.03,5.0,-0.03000000000000025,4.761
52.255306243896484,5.03,5.0,-0.03000000000000025,4.77
52.51976203918457,5.03,5.0,-0.03000000000000025,4.77
52.57047367095947,5.05,5.0,-0.04999999999999982,4.77
52.77080750465393,5.03,5.0,-0.03000000000000025,4.77
53.037283420562744,5.0,5.0,0.0,4.78
53.30374717712402,5.08,5.0,-0.08000000000000007,4.78
53.56954884529114,5.05,5.0,-0.04999999999999982,4.77
53.83633613586426,5.05,5.0,-0.04999999999999982,4.77
54.10095763206482,5.03,5.0,-0.03000000000000025,4.77
54.368287801742554,5.08,5.0,-0.08000000000000007,4.77
54.6169958114624,5.05,5.0,-0.04999999999999982,4.77
54.88478398323059,5.08,5.0,-0.08000000000000007,4.77
55.14953351020813,5.03,5.0,-0.03000000000000025,4.77
55.20006275177002,5.08,5.0,-0.08000000000000007,4.761
55.41707468032837,5.03,5.0,-0.03000000000000025,4.77
55.44838762283325,5.08,5.0,-0.08000000000000007,4.77
55.68252468109131,5.05,5.0,-0.04999999999999982,4.77
55.948867082595825,5.03,5.0,-0.03000000000000025,4.78
56.19854140281677,5.03,5.0,-0.03000000000000025,4.77
56.46529960632324,5.03,5.0,-0.03000000000000025,4.77
56.731064558029175,5.05,5.0,-0.04999999999999982,4.761
56.99752712249756,5.03,5.0,-0.03000000000000025,4.761
57.26306986808777,5.05,5.0,-0.04999999999999982,4.761
57.312580585479736,5.08,5.0,-0.08000000000000007,4.761
57.5310595035553,5.05,5.0,-0.04999999999999982,4.77
57.79638338088989,5.13,5.0,-0.1299999999999999,4.77
58.04644513130188,5.03,5.0,-0.03000000000000025,4.77
58.31215763092041,5.05,5.0,-0.04999999999999982,4.77
58.57772088050842,5.08,5.0,-0.08000000000000007,4.77
58.628737449645996,5.08,5.0,-0.08000000000000007,4.77
58.84557604789734,5.05,5.0,-0.04999999999999982,4.761
59.111440658569336,5.05,5.0,-0.04999999999999982,4.77
59.37745428085327,5.05,5.0,-0.04999999999999982,4.77
59.62771821022034,5.03,5.0,-0.03000000000000025,4.78
59.893582344055176,5.03,5.0,-0.03000000000000025,4.77
60.16064715385437,5.03,5.0,-0.03000000000000025,4.77
60.42574858665466,5.08,5.0,-0.08000000000000007,4.78
60.69355273246765,5.05,5.0,-0.04999999999999982,4.78
60.95787239074707,5.0,5.0,0.0,4.78
61.22574281692505,5.03,5.0,-0.03000000000000025,4.77
61.474674463272095,5.05,5.0,-0.04999999999999982,4.77
61.7407808303833,5.0,5.0,0.0,4.77
62.00688338279724,5.03,5.0,-0.03000000000000025,4.77
62.05578541755676,5.05,5.0,-0.04999999999999982,4.761
62.27451777458191,5.08,5.0,-0.08000000000000007,4.77
62.539530754089355,5.05,5.0,-0.04999999999999982,4.77
62.806384325027466,5.0,5.0,0.0,4.77
63.05552625656128,5.08,5.0,-0.08000000000000007,4.77
63.32245326042175,5.03,5.0,-0.03000000000000025,4.77
63.58807063102722,5.03,5.0,-0.03000000000000025,4.77
63.604284048080444,5.03,5.0,-0.03000000000000025,4.77
63.8552565574646,5.05,5.0,-0.04999999999999982,4.761
64.12037301063538,5.03,5.0,-0.03000000000000025,4.761
64.38764882087708,5.03,5.0,-0.03000000000000025,4.77
64.65389776229858,5.05,5.0,-0.04999999999999982,4.77
64.90409970283508,5.05,5.0,-0.04999999999999982,4.77
65.17069697380066,5.1,5.0,-0.09999999999999964,4.77
65.43615436553955,5.08,5.0,-0.08000000000000007,4.761
65.70346450805664,5.03,5.0,-0.03000000000000025,4.77
65.96863436698914,5.05,5.0,-0.04999999999999982,4.761
66.23547315597534,5.03,5.0,-0.03000000000000025,4.77
66.48565220832825,5.03,5.0,-0.03000000000000025,4.77
66.75191855430603,5.08,5.0,-0.08000000000000007,4.77
66.7700207233429,4.96,5.0,0.040000000000000036,4.77
67.01741027832031,5.05,5.0,-0.04999999999999982,4.78
67.28377795219421,5.0,5.0,0.0,4.77
67.5496780872345,5.05,5.0,-0.04999999999999982,4.77
67.81703662872314,5.05,5.0,-0.04999999999999982,4.77
68.0826358795166,5.0,5.0,0.0,4.77
68.3327054977417,5.0,5.0,0.0,4.77
68.5991268157959,5.0,5.0,0.0,4.77
68.86533188819885,4.98,5.0,0.019999999999999574,4.77
69.13154721260071,5.05,5.0,-0.04999999999999982,4.761
